mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_min_samples_leaf,param_n_estimators,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_f2,split1_test_f2,split2_test_f2,mean_test_f2,std_test_f2,rank_test_f2,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_balanced_accuracy,split1_test_balanced_accuracy,split2_test_balanced_accuracy,mean_test_balanced_accuracy,std_test_balanced_accuracy,rank_test_balanced_accuracy,Model
11.590611537297567,0.0763196674056748,0.7701462904612223,0.025828678818482612,,1,300,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 300}",0.6866057838660579,0.6953874257877911,0.690363830111128,0.690785679921659,0.0035974784370323885,1,0.699025974025974,0.7106732348111658,0.707876370887338,0.705858526574826,0.00496443636960061,1,0.6554033485540335,0.658952496954933,0.6484018264840182,0.6542525573309949,0.0043834843200149225,1,0.6765121759622938,0.683836309053563,0.6768350810295519,0.679061188681803,0.0033790923677040484,1,0.6636868064118372,0.6686854953340338,0.6594835593535203,0.663951953699797,0.003761350268241565,1,0.7522304928309808,0.7628479116494901,0.7666398311447784,0.7605727452084164,0.006098608825588015,1,0.6866057838660579,0.6953818801365228,0.6903702189667351,0.6907859609897719,0.0035948664796165665,1,Random Forest
7.701322476069133,0.010313158469911385,0.5156540870666504,0.00714082163866178,,1,200,"{'max_depth': None, 'min_samples_leaf': 1, 'n_estimators': 200}",0.6791476407914764,0.6934084335515299,0.6912772111432486,0.6879444284954183,0.0062808243975642705,2,0.6913821138211382,0.7101257445400397,0.7091514143094841,0.7035530908902207,0.008615367740715507,2,0.6471841704718417,0.6534713763702802,0.6487062404870624,0.6497872624430614,0.0026781456089806912,4,0.6685534591194968,0.6806216301934666,0.67758346581876,0.6755861850439078,0.005125234052401609,2,0.6555658341042245,0.6640673350662211,0.6599566429235058,0.6598632706979838,0.003471351171237812,2,0.7496196678319653,0.7625296859270629,0.7648388849029565,0.7589960795539948,0.006696811309039919,2,0.6791476407914765,0.6934023548518067,0.6912836927161257,0.6879445627864696,0.006280210174337979,2,Random Forest
6.870006243387858,0.013192330573393746,0.42816511789957684,0.004459784335832331,,4,200,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 200}",0.671689497716895,0.6885370680468869,0.6815344801339626,0.6805870152992481,0.0069105438143834816,3,0.6785940468651045,0.701628664495114,0.6949983654789147,0.6917403589463778,0.009681919825624321,3,0.6523592085235921,0.6559074299634592,0.6471841704718417,0.651816936319631,0.0035818392293080472,2,0.6652180661182678,0.6779981114258735,0.6702395964691047,0.671151924671082,0.00525716314991307,3,0.6574426309976684,0.6645686782673084,0.6562133465028706,0.6594082185892824,0.0036833447805571266,3,0.7360133812426299,0.7488567789587262,0.7493258212411267,0.7447319938141609,0.006167963145426723,4,0.671689497716895,0.6885321015875134,0.6815397100836675,0.6805871031293588,0.006908879373322945,3,Random Forest
10.32719882329305,0.07753056674123673,0.6352578004201254,0.006248424475629126,,4,300,"{'max_depth': None, 'min_samples_leaf': 4, 'n_estimators': 300}",0.6707762557077626,0.6862536154665855,0.6815344801339626,0.6795214504361035,0.006476953126244601,4,0.6783216783216783,0.6992505702183122,0.6942364050797786,0.6906028845399231,0.00892212540599344,4,0.6496194824961948,0.6534713763702802,0.6490106544901065,0.6507005044521939,0.001975004856547439,3,0.6636603949619033,0.6755863371635448,0.670862177470107,0.6700363031985184,0.004903643243112014,4,0.6551639444922019,0.6621413144091329,0.6575781876503609,0.6582944821838986,0.002893179465974571,4,0.7370516322289639,0.749565718756315,0.7496939174670976,0.7454370894841255,0.005929644663944505,3,0.6707762557077626,0.6862486257802695,0.6815394319953578,0.6795214378277965,0.006475738529845334,4,Random Forest
7.466221570968628,0.03682698502399007,0.38417816162109375,0.006000332937198505,10,1,300,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 300}",0.6637747336377473,0.6670726137920536,0.6728573603288172,0.6679015692528726,0.0037540113895538404,6,0.6790945406125166,0.6844937773292971,0.6912457912457912,0.6849447030625351,0.004970963924018239,6,0.6210045662100456,0.6196711327649208,0.6249619482496195,0.6218792157415286,0.0022467667102563788,5,0.648751788837653,0.6504714719514144,0.6564348521183053,0.651886037635791,0.0032922244152131653,5,0.6318136769078295,0.6316344900366255,0.6371818746120422,0.6335433471854991,0.002573867175928462,5,0.7187937421377091,0.7236952559988283,0.7310495794377796,0.724512859191439,0.00503671475050125,5,0.6637747336377473,0.6670653989547588,0.6728646525657355,0.6679015950527472,0.0037577541577443665,6,Random Forest
5.004932721455892,0.008289233785086286,0.258270263671875,0.005075454850043327,10,1,200,"{'max_depth': 10, 'min_samples_leaf': 1, 'n_estimators': 200}",0.6654490106544901,0.6658547724158929,0.6730095905008373,0.6681044578570733,0.0034724060190251013,5,0.6812270756918973,0.6845137241613013,0.6927772126144456,0.6861726708225481,0.004859046117024029,5,0.6219178082191781,0.6151035322777101,0.6219178082191781,0.6196463829053555,0.0032122804847255766,7,0.6502227880331,0.6479550922213312,0.6554379210779596,0.651205267110797,0.0031328507548218755,6,0.632938843794535,0.6278361409834028,0.634905836285661,0.6318936070211997,0.0029793218300974036,6,0.7183296613683804,0.7233529292895585,0.7315614473198776,0.7244146793259388,0.005453776961664576,6,0.6654490106544901,0.6658470477218079,0.6730173693958253,0.6681044759240411,0.0034777387361679623,5,Random Forest
7.329740206400554,0.002488964254952889,0.38277872403462726,0.0054164510402142105,10,4,300,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 300}",0.6616438356164384,0.666159232759933,0.6704216775764956,0.6660749153176223,0.003584034918193353,7,0.6771180787191461,0.6839797639123103,0.6879194630872483,0.6830057685729015,0.004463106261918413,7,0.6179604261796042,0.6175395858708892,0.624048706240487,0.6198495727636603,0.0029742022021057427,6,0.6461881266910712,0.6490638502160345,0.6544293695131684,0.6498937821400914,0.0034152707127565493,7,0.6289503036311811,0.6297745481647102,0.6358560794044665,0.631526977066786,0.00307957681620346,7,0.7168298316456194,0.7238460725588018,0.7300915652107817,0.7235891564717343,0.0054171270796233755,7,0.6616438356164384,0.666151832509265,0.6704287380167112,0.6660748020474715,0.003586834985017016,7,Random Forest
4.896478255589803,0.016721227806440038,0.25521548589070636,0.013562367543256649,10,4,200,"{'max_depth': 10, 'min_samples_leaf': 4, 'n_estimators': 200}",0.6602739726027397,0.6658547724158929,0.6685949155122546,0.664907886843629,0.003462365948410868,8,0.6750914532756901,0.6836424957841484,0.686783546864464,0.6818391653081007,0.004940665523762512,8,0.6179604261796042,0.6172350791717418,0.6200913242009133,0.6184289431840865,0.0012122059930235823,8,0.6452638270820089,0.6487437990078413,0.6517357222844344,0.6485811161247615,0.0026446431603186077,8,0.6285997398897628,0.6294640084466804,0.6323730286849621,0.6301455923404684,0.0016140723932954375,8,0.7172331222822248,0.7231667028181469,0.7296165903777737,0.7233388051593819,0.0050569941619018005,8,0.6602739726027398,0.6658473721581692,0.668602300346498,0.6649078817024691,0.003464317392034318,8,Random Forest
